,link,ClapRespScore
143,https://medium.com/the-mission/how-writing-for-one-hour-a-day-can-improve-the-quality-of-your-life-7b526147cd67,0.09621491976636716
144,https://medium.com/swlh/why-rumination-is-ruining-your-health-and-how-to-stop-it-72863a268125,0.09607972192753443
145,https://medium.com/the-mission/this-is-why-i-love-medium-and-why-you-should-too-6445a6ab4a2a,0.09580371852067784
146,https://medium.com/thrive-global/this-10-minute-routine-will-increase-your-clarity-and-creativity-fa32b219cecd,0.09562594705965248
147,https://forge.medium.com/i-tried-10-extreme-creativity-hacks-cc17665702b7,0.09453314889060828
148,https://medium.com/liberationist-thoughts/why-you-need-to-train-your-mind-not-just-your-brain-1e36356cbf30,0.09430719607819912
149,https://uxdesign.cc/leonardo-da-vinci-was-the-best-ux-designer-in-history-c8d3f3dc84ee,0.09417012899630267
150,https://psiloveyou.xyz/what-if-you-stopped-trying-so-hard-a6d2ee654922,0.0938978640755735
151,https://medium.com/s/story/to-reach-an-audience-of-million-create-for-an-audience-of-one-4e873b4ac998,0.09362559915484432
152,https://medium.com/dev-channel/hacking-user-perception-to-make-your-websites-and-apps-feel-faster-922636b620e3,0.09344408920769152
153,https://medium.com/the-post-grad-survival-guide/loneliness-is-a-special-place-40641a156068,0.09244204601222372
154,https://medium.com/s/story/understanding-creative-time-4225bb9b5e7b,0.0921253382262382
155,https://medium.com/swlh/want-to-get-more-work-done-in-a-single-day-than-most-people-do-in-a-week-defend-your-time-6836d07ef17c,0.09162525125003616
156,https://medium.com/the-gathering-kind/sometimes-i-feel-like-a-failure-and-thats-okay-let-me-tell-you-why-8e167f4e976a,0.09139742919456333
157,https://medium.com/@krisgage/what-its-like-to-date-a-writer-e501238bf1f1,0.0913955599514996
158,https://forge.medium.com/the-incredible-creative-power-of-the-index-card-b799250033c9,0.09007867821310996
159,https://medium.com/better-marketing/2-simple-yet-awesome-ways-to-improve-your-idea-fde7e49d6d7a,0.08994348037427724
160,https://medium.com/personal-growth/how-to-survive-your-creative-despondency-70ec16e7225b,0.0895341483716516
161,https://medium.com/better-marketing/how-to-make-money-writing-on-medium-aaf1ccb9bc90,0.08930632631617877
162,https://medium.com/@anna_now/my-2nd-year-on-medium-im-still-following-you-and-hoping-you-ll-come-back-eec787f1cf6a,0.08912107788289853
163,https://medium.com/personal-growth/it-takes-this-to-reach-genius-level-excellence-a2c7fa4e957b,0.08908037350376963
164,https://medium.com/thrive-global/if-youre-going-to-do-something-see-how-far-you-can-go-1feaab98d242,0.08903406139544957
165,https://medium.com/better-humans/how-to-master-intentional-dreaming-for-a-satisfying-life-af96b99179b7,0.0879431324694691
166,https://forge.medium.com/why-rest-is-essential-to-high-performance-975db3f68863,0.08694295851706503
167,https://medium.com/swlh/stop-reading-what-makes-elon-musk-and-bill-gates-successful-228b86bb5551,0.08680589143516856
168,https://writingcooperative.com/a-few-tips-for-faster-more-frequent-writing-588498674972,0.08607798240349368
169,https://medium.com/@shauntagrimes/the-one-notebook-habit-699af3480e7d,0.0857149625091881
170,https://writingcooperative.com/if-youre-not-a-freelance-writer-now-f8d9fd896a83,0.0854408283453952
171,https://writingcooperative.com/3-surefire-ways-to-write-more-consistently-154c1856c961,0.08539638548013885
172,https://medium.com/thrive-global/are-you-too-sensitive-ff0cc7530b0,0.08526118764130611
173,https://medium.com/the-1000-day-mfa/becoming-a-successful-writer-is-easy-319e33531fe4,0.08507967769415331
174,https://medium.com/better-marketing/how-to-always-find-something-to-write-about-799cee58872a,0.08507967769415331
175,https://medium.com/the-write-brain/what-it-actually-takes-to-make-18-000-in-31-days-as-a-writer-f6d4a401843e,0.08498892272057693
176,https://medium.com/tom-thoughts/bloggers-who-blog-about-blogging-33a376b4a8e8,0.08453140936656751
177,https://medium.com/the-mission/focus-on-your-behavior-let-go-of-outcomes-dd2dfa08762f,0.0843980807707985
178,https://medium.com/s/story/reclaiming-my-writers-voice-c1948419034c,0.08371461460437994
179,https://medium.com/s/notes-on-changing-your-life/how-to-reclaim-your-attention-by-letting-your-mind-wander-74b42574318c,0.08367017173912361
180,https://uxplanet.org/open-design-freeware-tools-for-designers-f7bdde99f2e0,0.08339790681839443
181,https://medium.com/@ZachJPayne/three-signs-of-an-amateur-writer-99c18999275c,0.08320489135790116
182,https://medium.com/@joshrose/how-to-take-good-pictures-destroyed-ddcc9c4a0236,0.08276075276029593
183,https://medium.com/@iamalexmathers/using-mantras-to-build-powerful-mental-strength-45f0f40f4213,0.08244217573124668
184,https://medium.com/personal-growth/focusing-on-importance-and-suppressing-urgency-is-the-secret-to-mastering-your-time-and-getting-77c0af242fc6,0.08203471297168476
185,https://forge.medium.com/the-key-to-creative-work-is-knowing-when-to-walk-away-2e7431247306,0.0819884008633647
186,https://modus.medium.com/data-driven-design-is-killing-our-instincts-d448d141653d,0.08176057880789184
187,https://humanparts.medium.com/the-science-of-writing-a-lot-7cec434493e9,0.08098822691096062
188,https://medium.com/thrive-global/felling-stuck-in-life-how-to-take-your-life-from-stuck-to-awesome-3e421deca9fc,0.08094378404570428
189,https://medium.com/the-mission/stop-caring-about-how-many-views-you-get-do-this-instead-7c7b42166c74,0.0808956026943205
190,https://medium.com/@hyperfocus/how-i-became-a-top-medium-writer-in-only-two-weeks-sort-of-a07558ee3c1c,0.08085115982906417
191,https://medium.com/personal-growth/this-is-why-your-creative-expression-matters-acfe1365a9d6,0.08076040485548777
192,https://medium.com/better-marketing/nobody-cares-about-your-writing-until-you-earn-money-a15aab581ad,0.08071409274716773
193,https://medium.com/swlh/how-to-manage-your-time-and-learn-new-things-every-day-9745538b60cb,0.08062520701665503
194,https://mystudentvoices.com/ralph-waldo-emerson-on-self-reliance-cultivating-your-genius-and-the-curse-of-society-3805ce67981e,0.08057889490833497
195,https://medium.com/the-write-brain/medium-changed-on-monday-and-my-daily-income-doubled-heres-why-1c59d02ae776,0.07985285511972381
196,https://medium.com/the-mission/why-attention-is-the-currency-of-achievement-851add1ccfba,0.07962503306425095
197,https://medium.com/@JessicaLexicus/success-on-medium-the-shortest-guide-youll-ever-read-f616227b473f,0.07957872095593091
198,https://writingcooperative.com/top-predictions-for-successful-writers-in-2019-66280efe9cbc,0.07871374484235956
199,https://writingcooperative.com/im-not-a-failure-because-i-don-t-take-cold-showers-at-5am-39c4e66470a5,0.07862298986878317
200,https://medium.com/@jin__wu/what-do-you-want-to-be-when-you-grow-up-being-a-polymath-in-highly-specialized-society-d4c4d74deaa4,0.07862298986878317
201,https://medium.com/the-mission/if-you-want-to-design-your-life-start-by-designing-your-environment-6b3efb023aff,0.0783525941911177
202,https://forge.medium.com/to-do-better-work-use-pen-and-paper-26c4575ffcf3,0.07816921500090117
203,https://medium.com/liberationist-thoughts/9-ways-thinking-like-a-philosopher-will-make-you-love-wiser-d443724d9177,0.07671526618061512
204,https://medium.com/@maxfrenzel/in-praise-of-deep-work-full-disconnectivity-and-deliberate-rest-e9fe5cc50a1d,0.07635224628630954
205,https://medium.com/swlh/why-work-alone-wont-ever-fulfill-you-ace9327f5763,0.07635224628630954
206,https://medium.com/swlh/how-to-be-alone-the-difference-between-loneliness-and-solitude-70745a66bc62,0.07626149131273315
207,https://medium.com/free-code-camp/designing-a-font-from-scratch-and-submitting-it-to-google-fonts-in-24-hours-152a30c57095,0.07567064936295471
208,https://medium.com/the-write-brain/how-to-create-an-editorial-plan-for-your-medium-posts-ec60f0408a8a,0.07517056238675268
209,https://medium.com/splatterme/you-lost-get-over-it-already-44ae17a77b68,0.07512425027843261
210,https://writingcooperative.com/10-sure-fire-ways-to-write-a-story-a-week-that-publishers-want-to-accept-531f0c65da12,0.07462416330223058
211,https://medium.com/liberationist-thoughts/this-is-what-happens-when-you-stop-asking-for-permission-842d6b43766d,0.07435189838150139
212,https://writingcooperative.com/zettelkasten-how-one-german-scholar-was-so-freakishly-productive-997e4e0ca125,0.0736239893498265
213,https://blog.prototypr.io/meet-phase-hi-3f395c695d87,0.07348879151099376
214,https://blog.medium.com/answering-your-questions-for-mediums-elevators-99e62f56714a,0.07321465734720088
215,https://medium.com/swlh/how-email-can-actually-enhance-your-productivity-573dd9d68b0,0.07317021448194452
216,https://medium.com/@perspective_zita/i-tried-the-worlds-most-dangerous-writing-tool-acff123beede,0.07285163745289527
217,https://medium.com/the-write-brain/a-guide-to-starting-a-medium-publication-353990ee6da8,0.07276088247931889
218,https://medium.com/better-marketing/what-ive-learned-writing-on-medium-every-day-for-90-days-37acaf73b56b,0.07207928555596405
219,https://medium.com/the-ascent/medium-needs-to-fix-their-publication-problem-right-now-55eaa8a3301b,0.07184959425742747
220,https://medium.com/splatterme/punch-up-the-volume-in-your-writing-7fa7bb5765e8,0.0717153310401266
221,https://medium.com/swlh/the-golden-rule-of-true-productivity-7f16a8697105,0.07162551068808208
222,https://medium.com/splatterme/how-to-train-your-demon-e8bee1528e45,0.07076053457451073
223,https://medium.com/better-marketing/why-you-should-stop-trying-to-be-successful-a87a86a344c3,0.07076053457451073
224,https://medium.com/personal-growth/things-to-remember-86404cf530f2,0.07062533673567799
225,https://medium.com/vanguardmag/you-are-not-the-cosmos-413df56c5fc4,0.07021413548998863
226,https://medium.com/the-mission/the-hidden-dangers-of-confusing-attention-with-accomplishment-442806318926,0.06994187056925942
227,https://writingcooperative.com/these-7-unusual-tips-will-explode-your-writing-skills-if-youre-willing-to-try-them-650906da908b,0.06983371229819324
228,https://medium.com/splatterme/things-you-can-start-doing-today-fb5a8215a313,0.0698066727304267
229,https://medium.com/better-humans/stop-obsessing-about-focus-heres-what-your-mind-really-needs-3c190906a1cc,0.0697159177568503
230,https://medium.com/personal-growth/30-days-to-a-smarter-brain-how-to-rapidly-improve-how-you-think-5a5fca4db3cc,0.06967147489159396
231,https://medium.com/the-1000-day-mfa/how-to-be-a-writer-a-90-day-blueprint-497439155741,0.06957014902620896
232,https://medium.com/swlh/how-to-write-articles-people-actually-want-to-read-the-h-i-t-strategy-2a79d317c1e5,0.069351028619481
233,https://medium.com/swlh/j-k-rowlings-advice-for-writers-with-big-dreams-b5ea306baf7c,0.06921583078064827
234,https://medium.com/swlh/one-phrase-will-save-you-countless-hours-of-pointless-struggle-1a6f200c1011,0.06912507580707188
235,https://medium.com/splatterme/disapproval-is-the-best-thing-that-can-ever-happen-to-you-e0e0f419f06e,0.06907876369875182
236,https://writingcooperative.com/from-one-writing-newbie-to-another-1a328c85c7ca,0.06894169661685537
237,https://writingcooperative.com/how-i-became-a-top-writer-with-only-three-articles-18ecfa64679b,0.06880462953495893
238,https://medium.muz.li/ui-interactions-of-the-week-127-d0a7b5cee61a,0.0682175260713079
239,https://medium.com/@shauntagrimes/how-to-know-what-to-write-about-including-my-secret-sauce-2f4642d8228c,0.0681249018546678
240,https://medium.com/age-of-awareness/use-this-medium-feature-to-write-more-in-less-time-b4fe64265595,0.06794152266445129
241,https://forge.medium.com/go-do-something-that-doesnt-make-you-feel-worse-76556d566a3c,0.06735254995773657
242,https://medium.muz.li/ui-interactions-of-the-week-115-4a56fd98150c,0.06730810709248022
243,https://psiloveyou.xyz/this-is-how-you-change-the-world-1894ee6e3e0b,0.06721548287584013
244,https://medium.com/personal-growth/if-you-want-to-be-productive-on-a-daily-basis-learn-how-to-manage-your-time-energy-and-344b693b25e4,0.06708028503700739
245,https://forge.medium.com/what-you-can-achieve-in-15-minute-bursts-of-creativity-aa0b2238d810,0.06694321795511092
246,https://medium.com/@mayaspikes/is-it-ever-too-late-to-start-writing-7cb70eb387d2,0.06675983876489443
247,https://medium.com/invisible-illness/your-sexual-partner-selection-is-shaped-by-your-opposite-sex-parent-in-childhood-ad92419be706,0.06666908379131803
248,https://medium.com/free-code-camp/what-i-learned-from-creating-and-shipping-my-first-app-in-a-day-9f79010765f0,0.066661316764105
249,https://medium.com/the-1000-day-mfa/writing-isnt-for-you-5db6f6f66e78,0.06662464092606167
250,https://humanparts.medium.com/you-are-your-work-and-thats-a-good-thing-4ac468505a2a,0.06616899681511597
251,https://medium.com/annapoetics/writing-is-like-sex-3304b47b4232,0.0658059769208104
